Controller,Run,Scene,Solved,IsStable,ConstraintsOK,JointsOK,JointsVelOK,ControlEffort,FinalError,RMSE,SimTime,SceneLogError,ScenePositionError_1,ScenePositionError_2,ScenePositionError_3,SceneRotationError_1,SceneRotationError_2,SceneRotationError_3
FBL-QP,4,9,1,1,1,1,1,417.846254970668,0.0549384540334283,0.71412761334973,17.32,1.39349696845067,1.08487318559303,-1.57553389872835,-1.26598569531123,0.675211184004506,0.0644636810688265,0.214364645931544
FBL-QP,5,9,1,1,1,1,1,429.433425982758,0.0552452086130319,0.71547794596207,17.34,1.39349696845067,1.08487318559303,-1.57553389872835,-1.26598569531123,0.675211184004506,0.0644636810688265,0.214364645931544
QP,1,100,1,1,1,1,1,531.763497740999,0.0401081590663692,0.593243452876258,13.02,1.25289470617067,-0.097987959324476,-0.0720060391585378,-1.90537012211799,-0.689969339717686,-0.0503403873150038,-0.217809973846395
QP,2,100,1,1,1,1,1,499.764808871511,0.0401244495187875,0.593601124536671,13.02,1.2528952404016,-0.0979879583179539,-0.0720036855567072,-1.90537149549192,-0.689969391071211,-0.050340403481328,-0.21780996996923
QP,3,100,1,1,1,1,1,523.69356631089,0.0401869955520609,0.592931725548747,12.98,1.2528957746625,-0.0979879572883421,-0.0720013322284454,-1.90537286881776,-0.689969442472715,-0.0503404196698481,-0.217809966088987
QP,4,100,1,1,1,1,1,529.375067078717,0.0399830055997855,0.594455113555141,13.04,1.25289417196948,-0.0979879603602672,-0.0720083930325558,-1.90536874869342,-0.689969288415017,-0.0503403711598401,-0.217809977712952
QP,5,100,1,1,1,1,1,513.825131291465,0.0409827716852282,0.592345362235567,12.98,1.25289470617067,-0.097987959324476,-0.0720060391585378,-1.90537012211799,-0.689969339717686,-0.0503403873150038,-0.217809973846395
QP,1,10,1,1,1,1,1,634.92203618605,0.0569713559366226,0.571204821533786,20.66,1.33076048210755,-0.0700045609667639,0.0115089860413426,-2.08776819627291,-0.701800497864563,-0.0612553887699885,-0.20709698519358
QP,2,10,1,1,1,1,1,867.551597809015,0.054745480184273,0.581201209143983,20.36,1.33075988442911,-0.0700045649744734,0.011506726188316,-2.08776682254562,-0.701800436033035,-0.0612553692976636,-0.207096990532134
QP,3,10,1,1,1,1,1,636.472888856365,0.0578348279444824,0.570572256388446,20.7,1.33075809178196,-0.0700045771596761,0.011499942207204,-2.08776270073012,-0.701800251278801,-0.0612553110727278,-0.207097006459456
QP,4,10,1,1,1,1,1,673.414994935639,0.0528494349837286,0.571951496821864,20.62,1.33075928681231,-0.0700045690297724,0.0115044656329719,-2.08776544871673,-0.701800374320236,-0.0612553498511329,-0.207096995854289
QP,5,10,1,1,1,1,1,600.458290571978,0.0582243745879396,0.574365617933062,20.46,1.33075868926705,-0.0700045730612337,0.0115022042773411,-2.08776407477762,-0.701800312738678,-0.0612553304491586,-0.207097001168185
QP,1,11,1,1,1,1,1,747.218686714928,0.0380516061157022,0.696602990541146,16.94,1.43384599137545,-0.0199202765923382,1.53927667292221,-1.85099418131172,-0.658681275575185,-0.0581904065219548,-0.237508135809472
QP,2,11,1,1,1,1,1,766.132469789041,0.0380768188886968,0.694743196725425,17.08,1.43384718056535,-0.0199202751789902,1.53927907152427,-1.85099577015256,-0.658681321237291,-0.0581904217739725,-0.237508132054633
QP,3,11,1,1,1,1,1,703.535785407614,0.0380304862067299,0.691649587307892,17.1,1.4338448022174,-0.0199202780314292,1.53927427396937,-1.85099259270989,-0.658681229982702,-0.0581903912882975,-0.237508139553855
QP,4,11,1,1,1,1,1,725.843461214504,0.0383727514886954,0.690508896309609,17.12,1.43384718056535,-0.0199202751789902,1.53927907152427,-1.85099577015256,-0.658681321237291,-0.0581904217739725,-0.237508132054633
QP,5,11,1,1,1,1,1,715.031468631615,0.0385480242869244,0.692175119901086,17.1,1.43384718056535,-0.0199202751789902,1.53927907152427,-1.85099577015256,-0.658681321237291,-0.0581904217739725,-0.237508132054633
QP,1,12,1,1,1,1,1,377.341255478214,0.0405627663910691,0.526742106889695,14.86,1.15439116726511,0.000162156475468869,-1.39201507540867,-0.945217190521106,-0.677692538193998,-0.0511824022360097,-0.207795794917272
QP,2,12,1,1,1,1,1,379.134243980369,0.0405961091564829,0.527504979500557,14.84,1.1543883607578,0.000162199044005773,-1.39200084299785,-0.945226434519169,-0.677692097194673,-0.0511822824284856,-0.207795828074739
QP,3,12,1,1,1,1,1,374.285422098984,0.0407794286583752,0.528632247657925,14.8,1.15438892242134,0.000162190556520683,-1.39200369083902,-0.94522458305057,-0.677692185938782,-0.0511823065550139,-0.207795821395918
QP,4,12,1,1,1,1,1,380.400520377159,0.0405695341836935,0.528925141118314,14.86,1.15439172801923,0.00016214799008725,-1.39201791983377,-0.945215345767752,-0.67769262556457,-0.0511824259687635,-0.207795788368393
QP,5,12,1,1,1,1,1,370.420204171118,0.0409515943241253,0.52611136192074,14.74,1.15438948390385,0.000162182069853065,-1.39200653800061,-0.9452227329157,-0.677692274409515,-0.0511823306037759,-0.207795814744328
QP,1,13,0,NaN,NaN,NaN,NaN,361.188884901776,0.0447675724210072,0.634973954330799,17.12,1.33054007285725,-0.13693299790491,0.208351907335556,-2.06608446459017,-0.691251893220028,-0.0302691086572444,-0.255008011957313
QP,2,13,0,NaN,NaN,NaN,NaN,429.408798067536,0.0483302480099978,0.633182681993408,16.88,1.33053801875692,-0.136933000438794,0.208344943012031,-2.06608022152473,-0.691251737763511,-0.0302690503988893,-0.255008019199379
QP,3,13,0,NaN,NaN,NaN,NaN,394.51228274251,0.0467065660460596,0.633922628725906,17.02,1.33054075763217,-0.136932997077139,0.208354227966183,-2.06608587891411,-0.691251945173704,-0.0302691281225398,-0.255008009536294
QP,4,13,0,NaN,NaN,NaN,NaN,389.08119552239,0.0469138013301953,0.640192977985548,17.44,1.33053801875692,-0.136933000438794,0.208344943012031,-2.06608022152473,-0.691251737763511,-0.0302690503988893,-0.255008019199379
QP,5,13,1,1,1,1,1,406.882842867119,0.0434937455827473,0.632825782947827,16.9,1.330538703416,-0.136932999585327,0.208347264894241,-2.06608163589638,-0.691251789508877,-0.0302690697937361,-0.255008016788627
QP,1,14,1,1,1,1,1,244.336367515144,0.0613188621864237,0.640284768608684,13.88,1.37145054960358,-0.0963308084031427,0.939974041438739,-2.01251609569097,-0.674976623703123,-0.0551319343506819,-0.243217555393471
QP,2,14,1,1,1,1,1,246.356625635061,0.0618686370015135,0.639058074214154,13.92,1.37145154831921,-0.0963308071721465,0.939976402351516,-2.01251761273158,-0.674976671335269,-0.055131951021247,-0.243217551545989
QP,3,14,1,1,1,1,1,244.26871219711,0.0629988101134252,0.639747521429217,13.9,1.37145154831921,-0.0963308071721465,0.939976402351516,-2.01251761273158,-0.674976671335269,-0.055131951021247,-0.243217551545989
QP,4,14,1,1,1,1,1,244.885285056611,0.0576549014076217,0.644751485206794,13.7,1.37145554353276,-0.0963308023139588,0.939985841914529,-2.01252368222652,-0.674976862574005,-0.0551320179763895,-0.243217536068191
QP,5,14,1,1,1,1,1,245.416356996843,0.0620036147357431,0.641427870899493,13.9,1.37145154831921,-0.0963308071721465,0.939976402351516,-2.01251761273158,-0.674976671335269,-0.055131951021247,-0.243217551545989
QP,1,15,1,1,1,1,1,537.194190138958,0.0341664820245154,0.630616048034545,15.5,1.29330940124238,-0.0774716217768175,0.0671034928682144,-2.04840845601223,-0.664343050167005,-0.0578495019642667,-0.240743282248416
QP,2,15,1,1,1,1,1,564.618338835015,0.0340381007906177,0.630759945463318,15.52,1.2933112819682,-0.0774716203255294,0.0671104017077246,-2.04841262430698,-0.66434322402438,-0.0578495605101657,-0.240743267766963
QP,3,15,1,1,1,1,1,554.671265664672,0.0331469596221465,0.631962766551255,15.42,1.2933112819682,-0.0774716203255294,0.0671104017077246,-2.04841262430698,-0.66434322402438,-0.0578495605101657,-0.240743267766963
QP,4,15,1,1,1,1,1,561.760129902022,0.0327292667336112,0.631294749768274,15.44,1.29331065501816,-0.0774716208139222,0.0671080992659432,-2.04841123493223,-0.664343165984528,-0.0578495409594342,-0.240743272607103
QP,5,15,1,1,1,1,1,560.975278129884,0.0327243567074178,0.63177709666182,15.46,1.29330877441657,-0.0774716222535203,0.06710118890886,-2.04840706646678,-0.66434299238997,-0.0578494825206734,-0.240743287047777
QP,1,16,1,1,1,1,1,144.745598438175,0.0490354990625316,0.669630412301036,13.56,1.37044921893866,-0.00693023584136487,1.55912952376577,-1.59505930534837,-0.671952868404822,-0.0300498445642715,-0.242145868135178
QP,2,16,1,1,1,1,1,140.568735353761,0.0491033226257112,0.668646005236429,13.56,1.37045398573875,-0.006930230490511,1.55913918685563,-1.59506572061204,-0.6719530627176,-0.0300499114604257,-0.242145859681399
QP,3,16,1,1,1,1,1,143.080071407742,0.04938327528174,0.669800772468729,13.54,1.37045398573875,-0.006930230490511,1.55913918685563,-1.59506572061204,-0.6719530627176,-0.0300499114604257,-0.242145859681399
QP,4,16,1,1,1,1,1,148.084253311811,0.0498692588819015,0.669566503657805,13.54,1.37045279396023,-0.00693023180265928,1.55913677171483,-1.59506411628761,-0.671953013997044,-0.0300498946890401,-0.242145861807148
QP,5,16,1,1,1,1,1,139.818880913479,0.0489636354537731,0.668793919738632,13.56,1.37044921893866,-0.00693023584136487,1.55912952376577,-1.59505930534837,-0.671952868404822,-0.0300498445642715,-0.242145868135178
QP,1,17,1,1,1,1,1,221.503765779063,0.0435552518780284,0.701921469879226,15.26,1.45020081576868,-0.0516560506853978,1.10948204150916,-2.10030790180429,-0.707752092063524,-0.051665716153476,-0.206714388421895
QP,2,17,1,1,1,1,1,219.93888640539,0.0441105178506234,0.701059662404009,15.3,1.45019980626268,-0.051656054852107,1.10947925258659,-2.10030652787787,-0.707752118377194,-0.0516657232462795,-0.206714386145279
QP,3,17,1,1,1,1,1,220.583553146233,0.0437656164990427,0.700522116926514,15.32,1.45020081576868,-0.0516560506853978,1.10948204150916,-2.10030790180429,-0.707752092063524,-0.051665716153476,-0.206714388421895
QP,4,17,1,1,1,1,1,225.61218711458,0.0440152015159837,0.701708195693917,15.36,1.45020081576868,-0.0516560506853978,1.10948204150916,-2.10030790180429,-0.707752092063524,-0.051665716153476,-0.206714388421895
QP,5,17,1,1,1,1,1,206.920716206911,0.0446670333733837,0.697532530096382,15.34,1.45019879677377,-0.0516560590233083,1.10947646354554,-2.10030515401405,-0.707752144710766,-0.0516657303429416,-0.206714383867071
QP,1,18,1,1,1,1,1,232.936769691623,0.0390082285032387,0.621254307325422,15.44,1.35086534102523,-0.0795038483932662,0.441663587887845,-2.13600647157525,-0.685597758436044,-0.0432539877759092,-0.197075274785893
QP,2,18,1,1,1,1,1,225.314039633303,0.0403218870181649,0.622143465433877,15.36,1.35086776272025,-0.0795038364897465,0.441670441790822,-2.13601082469295,-0.685597932358615,-0.0432540387344164,-0.197075264721193
QP,3,18,1,1,1,1,1,225.2610188339,0.0395935370683063,0.620077822577053,15.4,1.35086695543779,-0.0795038404430943,0.44166815779255,-2.13600937361099,-0.685597874278204,-0.0432540217186726,-0.197075268087178
QP,4,18,1,1,1,1,1,233.793172344674,0.0388103938456906,0.620914208139961,15.44,1.35086776272025,-0.0795038364897465,0.441670441790822,-2.13601082469295,-0.685597932358615,-0.0432540387344164,-0.197075264721193
QP,5,18,1,1,1,1,1,236.038758624447,0.038966761402451,0.621055872490421,15.46,1.35086534102523,-0.0795038483932662,0.441663587887845,-2.13600647157525,-0.685597758436044,-0.0432539877759092,-0.197075274785893
QP,1,19,1,1,1,1,1,594.572986671056,0.0866047860408378,0.312724292595113,30.94,1.07538747205038,0.0888074581990962,-1.4764806822607,-0.0126721329657319,-0.661882704446262,-0.0259178437954427,-0.237723984404724
QP,2,19,1,1,1,1,1,537.611828606635,0.0900244105990736,0.327587051424522,27.5,1.07538552153851,0.0888074677724074,-1.4764754558334,-0.0126758598229622,-0.661882529433506,-0.025917789210652,-0.237723991626881
QP,3,19,1,1,1,1,1,613.589056582153,0.0829789612746828,0.306181710536674,32.34,1.07538844710331,0.0888074534041632,-1.47648329551432,-0.0126702707329494,-0.661882791720862,-0.0259178710084959,-0.237723980803355
QP,4,19,1,1,1,1,1,633.146477719274,0.0828477343111255,0.303121408536375,33.56,1.07538747205038,0.0888074581990962,-1.4764806822607,-0.0126721329657319,-0.661882704446262,-0.0259178437954427,-0.237723984404724
QP,5,19,1,1,1,1,1,589.690239162726,0.0885541384806055,0.314659290425795,30.6,1.0753845460828,0.0888074725354949,-1.47647284265935,-0.0126777244271004,-0.661882441691673,-0.0259177618539714,-0.237723995267094
QP,1,1,1,1,1,1,1,112.768866521484,0.0425558283395343,0.68486069594959,14.08,1.41100675225388,0.0326691381049757,1.49485340896796,-1.79222460254527,-0.671614695257663,-0.040199590552161,-0.23456404763996
QP,2,1,1,1,1,1,1,111.11917186071,0.0447323158196374,0.68438116405826,14.06,1.41100557690123,0.0326691367999782,1.49485101602421,-1.79222301065787,-0.671614647478279,-0.0401995746208637,-0.234564050413194
QP,3,1,1,1,1,1,1,109.751237156333,0.0420074121478956,0.685369078248305,14.08,1.41100440159185,0.0326691354803341,1.49484862264957,-1.79222141906322,-0.671614599784914,-0.0401995587190829,-0.234564053177847
QP,4,1,1,1,1,1,1,108.485285873156,0.042139104791872,0.684213487878505,14.06,1.41100440159185,0.0326691354803341,1.49484862264957,-1.79222141906322,-0.671614599784914,-0.0401995587190829,-0.234564053177847
QP,5,1,1,1,1,1,1,109.378551210557,0.0424782479994034,0.685627184529271,14.1,1.41100322632647,0.032669134130009,1.49484622883951,-1.79221982776504,-0.671614552179926,-0.0401995428414576,-0.234564055931319
QP,1,20,1,1,1,1,1,274.259784328128,0.041962260996177,0.604894891774847,13.98,1.30189458027834,-0.0359015766483852,0.365391620789509,-1.97897856524122,-0.69321723116702,-0.089865491692385,-0.227704892163205
QP,2,20,1,1,1,1,1,275.786876952658,0.0419766571744695,0.605002466766032,13.98,1.3018953392563,-0.0359015727459072,0.36539392439359,-1.97898000341323,-0.693217288613445,-0.0898655116793092,-0.227704884775932
QP,3,20,1,1,1,1,1,277.669534501506,0.0428005165122789,0.603725475845897,14,1.3018968574024,-0.0359015649917904,0.365398529645507,-1.97898287981893,-0.693217403850818,-0.0898655517564625,-0.227704869949167
QP,4,20,1,1,1,1,1,274.278859121297,0.0419861376387898,0.602620580342582,13.98,1.3018953392563,-0.0359015727459072,0.36539392439359,-1.97898000341323,-0.693217288613445,-0.0898655116793092,-0.227704884775932
QP,5,20,1,1,1,1,1,275.53996796735,0.0430077761075087,0.603224491423692,14.14,1.30189837579987,-0.0359015572336932,0.36540313231435,-1.97898575630513,-0.693217519538847,-0.0898655919834876,-0.227704855064815
QP,1,21,1,0,1,1,1,157204.531245572,0.3337315116475,0.396262813662354,606.24,1.34460273641817,-0.141809923325746,0.218971088867722,-2.1184360137198,-0.690976344061145,-0.0671126633567293,-0.224833621547052
QP,2,21,1,0,1,1,1,160093.467173507,0.332119909217188,0.401899289096733,606.24,1.3446007656372,-0.141809938628121,0.218962624707913,-2.11843168081799,-0.690976439590254,-0.0671126917388931,-0.224833611494726
QP,3,21,1,0,1,1,1,157755.659625641,0.332928486476841,0.397905716854312,606.24,1.34460207947341,-0.141809928425587,0.21896826759599,-2.11843456940775,-0.690976375884942,-0.0671126728122527,-0.224833618197272
QP,4,21,1,0,1,1,1,157447.596188523,0.332972211415028,0.397420131185479,606.04,1.34460273641817,-0.141809923325746,0.218971088867722,-2.1184360137198,-0.690976344061145,-0.0671126633567293,-0.224833621547052
QP,5,21,1,0,1,1,1,156887.432445591,0.333388446624798,0.396042977834156,606.34,1.34460339338173,-0.141809918159571,0.218973910026706,-2.11843745804771,-0.690976312252873,-0.0671126539158859,-0.224833624908026
QP,1,22,1,1,1,1,1,513.702197344006,0.0358231189402502,0.673150302577286,15.36,1.34781779142025,-0.00726214868680147,0.329691299189941,-2.11977118581657,-0.685205345391932,-0.0351470599246916,-0.244889230885399
QP,2,22,1,1,1,1,1,539.14091792831,0.0375467478674297,0.673140036308709,15.32,1.34781779142025,-0.00726214868680147,0.329691299189941,-2.11977118581657,-0.685205345391932,-0.0351470599246916,-0.244889230885399
QP,3,22,1,1,1,1,1,512.647930861724,0.0367011072417265,0.673908543056801,15.34,1.34781854335472,-0.00726214471069603,0.329693564294164,-2.11977261775233,-0.685205405907779,-0.0351470822248507,-0.244889227999336
QP,4,22,1,1,1,1,1,519.465687609296,0.036713405406114,0.672780395214558,15.38,1.34781628772491,-0.00726215672624519,0.329686766814906,-2.11976832197184,-0.685205224721097,-0.0351470154471236,-0.244889236615247
QP,5,22,1,1,1,1,1,521.845964252302,0.0365453187817595,0.672204756637585,15.36,1.34781854335472,-0.00726214471069603,0.329693564294164,-2.11977261775233,-0.685205405907779,-0.0351470822248507,-0.244889227999336
QP,1,23,1,1,1,1,1,254.330642469517,0.080328012580947,0.520272526639923,12.92,1.1695202145965,0.0302396183663932,-1.47351542355093,-0.858168590323886,-0.676661126414319,-0.0924376935830182,-0.22039573349458
QP,2,23,1,1,1,1,1,281.751751045392,0.0859204029442578,0.483166381475607,15,1.1695195908206,0.0302396264749876,-1.47351261019162,-0.858170435743403,-0.676661043827175,-0.0924376694764608,-0.220395744676652
QP,3,23,1,1,1,1,1,260.136575303561,0.0881647381847234,0.518375038016355,12.98,1.16951834278858,0.0302396427014122,-1.47350698187267,-0.858174130231874,-0.676660877947442,-0.092437621044498,-0.220395767138053
QP,4,23,1,1,1,1,1,272.581530294729,0.095766026222241,0.517959139620654,13.02,1.1695214617005,0.0302396021488091,-1.47352104875188,-0.858164902985521,-0.676661290914927,-0.092437741590178,-0.220395711236606
QP,5,23,1,1,1,1,1,254.808823871425,0.0825772072570646,0.519962559798905,12.94,1.1695202145965,0.0302396183663932,-1.47351542355093,-0.858168590323886,-0.676661126414319,-0.0924376935830182,-0.22039573349458
QP,1,24,1,1,1,1,1,222.21191102563,0.0436057513602518,0.599831870184017,14.36,1.30489290685151,-0.0539474922856439,0.5090317604232,-1.96339162898205,-0.684905692493009,-0.0686050826097167,-0.247887931781503
QP,2,24,1,1,1,1,1,224.022560526978,0.0445589378639477,0.600004254912604,14.34,1.30489290685151,-0.0539474922856439,0.5090317604232,-1.96339162898205,-0.684905692493009,-0.0686050826097167,-0.247887931781503
QP,3,24,1,1,1,1,1,220.868958424166,0.0437015747034797,0.60054203054171,14.34,1.30489454471194,-0.0539474896736025,0.509036513094651,-1.96339454395131,-0.684905782742549,-0.0686051154913215,-0.24788792251959
QP,4,24,1,1,1,1,1,225.637468339099,0.0463371531838653,0.602840815509322,14.28,1.30489290685151,-0.0539474922856439,0.5090317604232,-1.96339162898205,-0.684905692493009,-0.0686050826097167,-0.247887931781503
QP,5,24,1,1,1,1,1,223.469167682182,0.0456381100953378,0.599853420827005,14.3,1.30489126909431,-0.0539474949444305,0.509027006723256,-1.96338871413909,-0.684905602423938,-0.0686050497896469,-0.247887941012784
QP,1,25,1,1,1,1,1,306.424697677352,0.035421645585659,0.578396746833677,13.72,1.23595237614362,-0.0491230510466562,-0.287747154687585,-1.84840079216517,-0.686768114272289,-0.0285461256619034,-0.222877398306358
QP,2,25,1,1,1,1,1,305.657081178039,0.0356429556691594,0.580133567659239,13.7,1.23595401563286,-0.049123046522017,-0.287737689180506,-1.84840616421103,-0.686768317038794,-0.0285461909198389,-0.222877389225161
QP,3,25,1,1,1,1,1,319.191377577811,0.0356988093352851,0.578953897150736,13.7,1.23595278598245,-0.0491230499019143,-0.28774478805303,-1.84840213524987,-0.686768164915877,-0.0285461419662197,-0.222877396035598
QP,4,25,1,1,1,1,1,303.720987113734,0.0343615695553161,0.581635891526411,13.72,1.23595401563286,-0.049123046522017,-0.287737689180506,-1.84840616421103,-0.686768317038794,-0.0285461909198389,-0.222877389225161
QP,5,25,1,1,1,1,1,305.391682252575,0.0354578609020438,0.579848655262743,13.7,1.23595278598245,-0.0491230499019143,-0.28774478805303,-1.84840213524987,-0.686768164915877,-0.0285461419662197,-0.222877396035598
QP,1,26,1,1,1,1,1,288.981383532301,0.0357574519601771,0.616400992791073,12.8,1.31513706920834,0.0575951061390865,0.00377937415264111,-2.11906389253301,-0.66422088834012,-0.0533527876138066,-0.221628273902935
QP,2,26,1,1,1,1,1,290.094048800065,0.0367471648019108,0.615860252636502,12.8,1.31513586304814,0.0575951052277637,0.0037747896089672,-2.11906113406034,-0.66422077167627,-0.0533527518181024,-0.221628282790164
QP,3,26,1,1,1,1,1,290.293137180468,0.0362816234926911,0.614225810384012,12.78,1.31513827553216,0.0575951070780397,0.00378395661117855,-2.11906665071507,-0.664221005357352,-0.0533528235301175,-0.221628264985058
QP,4,26,1,1,1,1,1,293.797745854487,0.0351745969484246,0.61559138545466,12.84,1.31513706920834,0.0575951061390865,0.00377937415264111,-2.11906389253301,-0.66422088834012,-0.0533527876138066,-0.221628273902935
QP,5,26,1,1,1,1,1,291.227934477784,0.0356793628787712,0.615131364769877,12.78,1.31513827553216,0.0575951070780397,0.00378395661117855,-2.11906665071507,-0.664221005357352,-0.0533528235301175,-0.221628264985058
QP,1,27,1,1,1,1,1,270.090321799386,0.033211233082999,0.520718780548107,13.02,1.14485496225328,-0.065549124567405,-1.28116447359382,-1.09105914205494,-0.663480872890971,-0.0501917483094575,-0.218061126942603
QP,2,27,1,1,1,1,1,270.717514150502,0.0336747904155224,0.520286536520559,12.96,1.14485567280025,-0.0655491312487757,-1.2811693768528,-1.09105682855431,-0.663480750547608,-0.0501917098680211,-0.218061135442369
QP,3,27,1,1,1,1,1,277.099253480579,0.0336220297341689,0.519634367682743,12.96,1.14485567280025,-0.0655491312487757,-1.2811693768528,-1.09105682855431,-0.663480750547608,-0.0501917098680211,-0.218061135442369
QP,4,27,1,1,1,1,1,274.529205833134,0.0336275198362067,0.519454378777076,13,1.14485567280025,-0.0655491312487757,-1.2811693768528,-1.09105682855431,-0.663480750547608,-0.0501917098680211,-0.218061135442369
QP,5,27,1,1,1,1,1,268.067317487305,0.0332852763572482,0.520957417280844,13.06,1.14485460692091,-0.0655491212335992,-1.28116202167578,-1.0910602992868,-0.663480933959737,-0.0501917674942792,-0.218061122691845
QP,1,28,1,0,1,1,1,141030.924213848,0.331052245437683,0.381415589961754,608.12,1.33434211114313,-0.0600819231269247,0.229243368583745,-2.15702751506499,-0.664690626071762,-0.0318553849691854,-0.220129056639347
QP,2,28,1,0,1,1,1,142185.062624458,0.331369985619808,0.384613935977251,607.9,1.3343413984947,-0.060081924260965,0.229241035564941,-2.1570260958266,-0.664690575784741,-0.0318553694774227,-0.220129058987739
QP,3,28,1,0,1,1,1,142490.378023958,0.332314761936586,0.382907821492404,607.96,1.33434282381918,-0.060081921985687,0.229245701256163,-2.15702893429545,-0.664690676415961,-0.0318554004791128,-0.220129054290319
QP,4,28,1,0,1,1,1,142399.517468947,0.331435292754422,0.383073230629079,608.02,1.33434353652255,-0.060081920853238,0.229248033582761,-2.15703035351751,-0.664690726818036,-0.0318554160049635,-0.220129051937653
QP,5,28,1,0,1,1,1,161986.65101584,0.340551527812524,0.410757262969052,607.98,1.33434282381918,-0.060081921985687,0.229245701256163,-2.15702893429545,-0.664690676415961,-0.0318554004791128,-0.220129054290319
QP,1,29,1,1,1,1,1,363.488952644273,0.0362103341029553,0.578280367664537,14.78,1.19801760361399,0.0726949075500582,-1.04667479614124,-1.45939291263185,-0.677499662483749,-0.0218713652123153,-0.21753342536177
QP,2,29,1,1,1,1,1,368.308507542094,0.0351218392759845,0.573588196562657,14.44,1.19801797651852,0.0726948894383342,-1.04668067751489,-1.45938945287932,-0.677499821416345,-0.0218714104268911,-0.217533420128611
QP,3,29,1,1,1,1,1,364.134334865608,0.0370737507390226,0.57698462250578,14.8,1.19801760361399,0.0726949075500582,-1.04667479614124,-1.45939291263185,-0.677499662483749,-0.0218713652123153,-0.21753342536177
QP,4,29,1,1,1,1,1,371.183069023569,0.0353590225988935,0.575824486970661,14.62,1.19801741693314,0.072694916546046,-1.04667185383788,-1.45939464411098,-0.677499582615311,-0.0218713424644369,-0.217533427971585
QP,5,29,1,1,1,1,1,363.38797669652,0.0337744182407419,0.575698028045771,14.54,1.19801723010822,0.072694925639493,-1.04666891050438,-1.45939637660638,-0.677499502480165,-0.0218713196597742,-0.217533430609789
QP,1,2,1,0,1,1,1,145621.79535452,0.314510655221115,0.389063274776157,607.98,1.31484180808502,-0.117645066939053,-0.384738258721452,-2.0501138354684,-0.684837189372751,-0.0461012290011694,-0.204871808622079
QP,2,2,1,0,1,1,1,146436.074920405,0.314645004173348,0.39004789918992,608,1.31484259585299,-0.117645058523816,-0.3847337082505,-2.05011644577552,-0.684837313359746,-0.0461012667056225,-0.204871800790894
QP,3,2,1,1,1,1,1,129893.486391022,0.31672061267577,0.398401868299562,521.94,1.31484338379229,-0.11764505013951,-0.384729159733805,-2.05011905543008,-0.684837437684857,-0.0461013045083254,-0.204871792921187
QP,4,2,1,0,1,1,1,143816.289724754,0.314064856795935,0.386817326677086,607.82,1.31484220194469,-0.117645062729547,-0.384735983209694,-2.05011514071365,-0.684837251318514,-0.0461012478389132,-0.204871804711821
QP,5,2,1,1,1,1,1,518.675744171038,0.046490534653344,0.651093548963317,16.94,1.31484338379229,-0.11764505013951,-0.384729159733805,-2.05011905543008,-0.684837437684857,-0.0461013045083254,-0.204871792921187
QP,1,30,1,1,1,1,1,143.591136668672,0.0288944496595872,0.676031497132886,13.02,1.38449172615173,0.0293340120659271,1.18742568189317,-1.94388202377282,-0.665782967024915,-0.0620070650302223,-0.233524737674887
QP,2,30,1,1,1,1,1,153.616461881366,0.0284200414341829,0.67660080695953,13.04,1.38449063517649,0.0293340108959784,1.18742333117822,-1.94388046415414,-0.665782914822823,-0.0620070479053168,-0.233524742286245
QP,3,30,1,1,1,1,1,144.366596486038,0.0284152077617469,0.676853383884821,13.02,1.38448954424909,0.0293340097196522,1.18742097992585,-1.94387890478479,-0.665782862720333,-0.0620070308118489,-0.233524746887781
QP,4,30,1,1,1,1,1,143.16169045877,0.0289136804315444,0.677284100467072,13.02,1.38448845337017,0.0293340085374298,1.18741862813159,-1.94387734566721,-0.665782810718353,-0.0620070137493902,-0.233524751479836
QP,5,30,1,1,1,1,1,143.104557313914,0.0293827690316067,0.677253488869641,13.02,1.38448954424909,0.0293340097196522,1.18742097992585,-1.94387890478479,-0.665782862720333,-0.0620070308118489,-0.233524746887781
QP,1,31,1,1,1,1,1,273.858732815988,0.0539579718881674,0.602052772558416,14.38,1.29023470067177,0.0342805388717038,-0.556329281359794,-1.92736159574368,-0.687716136402435,-0.0692476227054931,-0.21961905863817
QP,2,31,1,1,1,1,1,272.157501085164,0.0551340974875811,0.603301559273971,14.38,1.29023554256828,0.0342805514314357,-0.55632235934468,-1.92736543499704,-0.6877163140612,-0.0692476813511695,-0.219619041305854
QP,3,31,1,1,1,1,1,269.524846183717,0.0544383953062359,0.602192524353624,14.38,1.29023498126926,0.034280543031285,-0.556326973694087,-1.92736287563782,-0.687716195564794,-0.069247642230473,-0.219619052861802
QP,4,31,1,1,1,1,1,266.357201264935,0.0538194129357395,0.602617359954358,14.4,1.29023582326867,0.0342805555765652,-0.556320052659101,-1.92736671446451,-0.687716373400264,-0.0692477009284237,-0.219619035512064
QP,5,31,1,1,1,1,1,271.494504411974,0.0541018680390878,0.607209300798815,14.52,1.2902361040033,0.0342805597182115,-0.556317746305169,-1.92736799378796,-0.687716432799231,-0.0692477205249611,-0.219619029709003
QP,1,32,1,1,1,1,1,90.8324291208918,0.038467154082868,0.490502410693829,11.2,1.08455278935716,0.035222812277921,-1.50379530038743,0.0553647022651644,-0.668766115525093,-0.0744159934223116,-0.206714820440257
